SaleId,Country,Category,Product,Qty,Price,Amount
1113,Japan,Water bottles,Glass Bottle,4.0,1750.82,7003.28
1114,Japan,Shoes,Sneakers,5.0,1819.67,9098.35
1115,Japan,Smart Phone,Galaxy S,1.0,1055.74,1055.74
1116,Japan,Smart Phone,Android Pro,4.0,1090.16,4360.64
1117,Japan,Jeans,Regular Fit,2.0,1437.7,2875.4
1118,Japan,Water bottles,Plastic Sipper,2.0,842.62,1685.24
1119,Japan,Perfumes,Oud Royale,1.0,1804.92,1804.92
1120,Japan,Smart Phone,Galaxy S,5.0,1844.26,9221.3
1121,Japan,TShirts,Polo Tee,5.0,1619.67,8098.35
1122,Japan,Smart Phone,Galaxy S,5.0,1208.2,6041.0
1123,Japan,Shoes,Loafers,1.0,1140.98,1140.98
1124,Japan,TShirts,V-Neck,5.0,1119.67,5598.35
1125,Japan,Perfumes,Citrus Splash,2.0,936.07,1872.14
1126,Japan,Jeans,Bootcut,4.0,1657.38,6629.52
1127,Japan,TShirts,Polo Tee,5.0,1113.11,5565.55
1128,Japan,Smart Phone,Galaxy S,5.0,963.93,4819.65
1129,Japan,Smart Phone,OnePlus Neo,,1965.57,
1130,Japan,Perfumes,,5.0,1493.44,7467.2
1131,Japan,TShirts,V-Neck,3.0,1139.34,3418.02
1132,Japan,TShirts,Sleeveless,2.0,1491.8,2983.6
1133,Japan,Jeans,Skinny Jeans,5.0,1140.98,5704.9
1134,Japan,Shoes,Loafers,4.0,1532.79,6131.16
1135,Japan,Perfumes,Oud Royale,3.0,1859.02,5577.06
1136,Japan,Perfumes,Ocean Breeze,,1165.57,
1137,Japan,Jeans,Regular Fit,1.0,1472.13,1472.13
1138,Japan,Jeans,Skinny Jeans,1.0,1370.49,1370.49
1139,Japan,Jeans,Bootcut,4.0,1444.26,5777.04
1140,Japan,Shoes,Formal Shoes,5.0,1163.93,5819.65
1141,Japan,Smart Phone,Pixel Max,4.0,1726.23,6904.92
1142,Japan,Shoes,Sports Shoes,1.0,932.79,932.79
1143,Japan,Water bottles,Copper Bottle,4.0,913.11,3652.44
1144,Japan,TShirts,V-Neck,1.0,1960.66,1960.66
1145,Japan,Shoes,Casual Shoes,2.0,1124.59,2249.18
1146,Japan,TShirts,Printed Tee,2.0,1631.15,3262.3
1147,Japan,Perfumes,Amber Spice,3.0,913.11,2739.33
1148,Japan,Shoes,Sports Shoes,5.0,1485.25,7426.25
1149,Japan,Smart Phone,Pixel Max,3.0,1306.56,3919.68
1150,Japan,Perfumes,Floral Mist,,1593.44,
1151,Japan,Jeans,Skinny Jeans,1.0,1522.95,1522.95
1152,Japan,Jeans,Bootcut,3.0,931.15,2793.45
1153,Japan,Jeans,Slim Fit,1.0,1075.41,1075.41
1154,Japan,Smart Phone,,1.0,1267.21,1267.21
1155,Japan,Water bottles,Sport Bottle,3.0,863.93,2591.79
1156,Japan,TShirts,Full Sleeve,4.0,1762.3,7049.2
1157,Japan,Shoes,Casual Shoes,5.0,1226.23,6131.15
1158,Japan,Jeans,Regular Fit,5.0,1800.0,9000.0
1159,Japan,Water bottles,Copper Bottle,4.0,1318.03,5272.12
1160,Japan,Water bottles,Glass Bottle,4.0,885.25,3541.0
1161,Japan,Shoes,Formal Shoes,3.0,918.03,2754.09
1162,Japan,TShirts,,1.0,1534.43,1534.43
1163,Japan,Water bottles,Copper Bottle,2.0,1493.44,2986.88
1164,Japan,Perfumes,Citrus Splash,5.0,1668.85,8344.25
1165,Japan,Shoes,Sneakers,5.0,1518.03,7590.15
1166,Japan,TShirts,Full Sleeve,2.0,873.77,1747.54
1167,Japan,Smart Phone,iSmart X,5.0,1377.05,6885.25
1168,Japan,Smart Phone,Android Pro,4.0,1075.41,4301.64
1169,Japan,TShirts,Sleeveless,3.0,1763.93,5291.79
1170,Japan,Jeans,Relaxed Fit,3.0,1701.64,5104.92
1171,Japan,Water bottles,Thermo Flask,2.0,1000.0,2000.0
1172,Japan,Perfumes,Amber Spice,3.0,1775.41,5326.23
1173,Japan,Jeans,Slim Fit,5.0,1872.13,9360.65
1174,Japan,Smart Phone,Android Pro,3.0,891.8,2675.4
1175,Japan,Smart Phone,Pixel Max,4.0,1085.25,4341.0
1176,Japan,TShirts,Sleeveless,3.0,1232.79,3698.37
1177,Japan,Water bottles,Thermo Flask,1.0,1383.61,1383.61
1178,Japan,Perfumes,Oud Royale,3.0,1513.11,4539.33
1179,Japan,Shoes,Sneakers,3.0,831.15,2493.45
1180,Japan,Shoes,Sports Shoes,2.0,1106.56,2213.12
1181,Japan,TShirts,V-Neck,4.0,1019.67,4078.68
1182,Japan,Water bottles,Plastic Sipper,2.0,1327.87,2655.74
1183,Japan,Smart Phone,Galaxy S,5.0,1145.9,5729.5
1184,Japan,TShirts,Round Neck,1.0,1167.21,1167.21
1185,Japan,Water bottles,Copper Bottle,1.0,1860.66,1860.66
1186,Japan,Shoes,Sandals,2.0,1808.2,3616.4
1187,Japan,Smart Phone,Pixel Max,2.0,1672.13,3344.26
1188,Japan,Water bottles,Sport Bottle,2.0,1106.56,2213.12
1189,Japan,Water bottles,Thermo Flask,4.0,1675.41,6701.64
1190,Japan,Smart Phone,Moto Edge,3.0,1809.84,5429.52
1191,Japan,Perfumes,Floral Mist,2.0,1311.48,2622.96
1192,Japan,Shoes,Loafers,1.0,937.7,937.7
1193,Japan,Smart Phone,Android Pro,4.0,1201.64,4806.56
1194,Japan,TShirts,Polo Tee,4.0,1403.28,5613.12
1195,Japan,Water bottles,Glass Bottle,5.0,1718.03,8590.15
1196,Japan,Water bottles,Copper Bottle,4.0,1236.07,4944.28
1197,Japan,Jeans,Skinny Jeans,1.0,1583.61,1583.61
1198,Japan,Perfumes,Citrus Splash,5.0,1034.43,5172.15
1199,Japan,Smart Phone,Pixel Max,1.0,1965.57,1965.57
